word	sentid	sentpos	wlen	surp	entropy	entred
or	1	19	2	7.3689775466918945	4.940921306610107	3.4005866050720215
falling	1	20	7	19.60622215270996	7.018097400665283	0
in	1	21	2	4.764210224151611	6.713358402252197	0.30473899841308594
love	1	22	4	8.388660430908203	6.88116979598999	0
with	1	23	4	0.7553713321685791	3.0220887660980225	3.8590810298919678
current	1	24	7	13.260820388793945	6.4693922996521	0
<unk>	1	25	5	3.0769200325012207	10.604177474975586	0
like	1	26	4	10.6347017288208	6.343249797821045	4.260927677154541
Harry	1	27	5	12.495838165283203	6.174135208129883	0.1691145896911621
<unk>	1	28	5	1.3169851303100586	7.450955867767334	0
there	1	29	5	12.709000587463379	3.4550812244415283	3.9958746433258057
has	1	30	3	7.9533843994140625	3.815061569213867	0
never	1	31	5	6.931387901306152	3.492166042327881	0.32289552688598633
been	1	32	4	0.3830111622810364	2.625145673751831	0.8670203685760498
another	1	33	7	10.070892333984375	8.597464561462402	0
time	1	34	4	6.466536521911621	9.973231315612793	0
when	1	35	4	6.1915459632873535	4.229277610778809	5.743953704833984
<unk>	1	36	5	5.308063507080078	6.493556499481201	0
literature	1	37	10	16.991331100463867	7.78169059753418	0
could	1	38	5	8.148125648498535	6.096444606781006	1.6852459907531738
command	1	39	7	19.091211318969727	4.963385105133057	1.1330595016479492
such	1	40	4	10.226306915283203	6.240981578826904	0
<unk>	1	41	5	6.739259243011475	5.51603889465332	0.724942684173584
About	2	0	5	11.761863708496094	5.634664058685303	0
six	2	1	3	7.306257724761963	6.875335216522217	0
months	2	2	6	3.305584669113159	6.132111549377441	0.7432236671447754
ago	2	3	3	7.533403396606445	5.053106307983398	1.079005241394043
I	2	4	1	8.931188583374023	4.064981937408447	0.9881243705749512
wrote	2	5	5	8.453227043151855	7.352054119110107	0
on	2	6	2	6.182580947875977	5.4854044914245605	1.8666496276855469
these	2	7	5	8.100028038024902	6.009862899780273	0
pages	2	8	5	11.524614334106445	8.714763641357422	0
that	2	9	4	5.063450336456299	4.498902797698975	4.215860843658447
Philip	2	10	6	19.59294891357422	8.1394624710083	0
<unk>	2	11	5	1.9631606340408325	8.370996475219727	0
novel	2	12	5	17.706703186035156	7.198394298553467	1.1726021766662598
The	2	13	3	8.808333396911621	7.88443660736084	0
Amber	2	14	5	13.192960739135742	8.209585189819336	0
<unk>	2	15	5	1.454584002494812	7.604325771331787	0.6052594184875488
would	2	16	5	8.656691551208496	6.306575775146484	1.2977499961853027
be	2	17	2	2.512855291366577	6.924648284912109	0
a	2	18	1	4.005285739898682	8.847739219665527	0
worthy	2	19	6	14.079087257385254	9.806078910827637	0
winner	2	20	6	12.540908813476562	8.330982208251953	1.4750967025756836
of	2	21	2	1.0020607709884644	3.0041615962982178	5.326820611953735
the	2	22	3	0.7872552275657654	4.8018293380737305	0
Booker	2	23	6	16.632797241210938	10.220072746276855	0
<unk>	2	24	5	4.011162281036377	6.823365688323975	3.396707057952881
In	3	0	2	5.646580696105957	5.634664058685303	0
the	3	1	3	2.117565631866455	7.144162654876709	0
event	3	2	5	9.540566444396973	7.883243560791016	0
it	3	3	2	7.577466011047363	3.891660213470459	3.9915833473205566
<unk>	3	4	5	7.697741985321045	5.09393310546875	0
make	3	5	4	15.52180290222168	6.518702507019043	0
the	3	6	3	1.9908168315887451	5.758823394775391	0.7598791122436523
<unk>	3	7	5	3.4808545112609863	10.347744941711426	0
but	3	8	3	9.043170928955078	8.359894752502441	1.9878501892089844
it	3	9	2	5.072675704956055	8.365629196166992	0
lived	3	10	5	12.433780670166016	5.307222366333008	3.0584068298339844
to	3	11	2	5.813298225402832	4.991135120391846	0.3160872459411621
fight	3	12	5	11.266996383666992	7.701201438903809	0
another	3	13	7	9.699575424194336	6.053168296813965	1.6480331420898438
<unk>	3	14	5	4.675759792327881	10.196280479431152	0
On	4	0	2	7.76884651184082	5.634664058685303	0
Tuesday	4	1	7	13.451634407043457	5.909018516540527	0
<unk>	4	2	5	6.619787693023682	6.50420618057251	0
<unk>	4	3	5	4.009825229644775	5.089476108551025	1.4147300720214844
walked	4	4	6	18.57270622253418	4.831415176391602	0.25806093215942383
away	4	5	4	8.464845657348633	6.2548136711120605	0
with	4	6	4	6.7586565017700195	2.757303476333618	3.4975101947784424
the	4	7	3	1.4416613578796387	5.699951171875	0
<unk>	4	8	5	2.3490021228790283	9.976705551147461	0
<unk>	4	9	5	2.7580294609069824	6.806610584259033	3.1700949668884277
That	5	0	4	10.167810440063477	5.634664058685303	0
prize	5	1	5	16.795045852661133	6.860409259796143	0
<unk>	5	2	5	6.845294952392578	7.8014631271362305	0
on	5	3	2	6.498920440673828	7.332502841949463	0.4689602851867676
the	5	4	3	0.933996319770813	5.027215003967285	2.3052878379821777
<unk>	5	5	5	3.4714858531951904	9.599416732788086	0
concept	5	6	7	13.483933448791504	7.539672374725342	2.059744358062744
of	5	7	2	3.0519497394561768	5.741168022155762	1.79850435256958
first	5	8	5	10.690199851989746	5.793882846832275	0
dividing	5	9	8	17.271989822387695	6.52803373336792	0
books	5	10	5	15.053376197814941	7.233846187591553	0
up	5	11	2	12.395858764648438	5.642762660980225	1.5910835266113281
into	5	12	4	8.492941856384277	2.880018949508667	2.7627437114715576
categories	5	13	10	19.339008331298828	4.063797473907471	0
-	5	14	1	11.184357643127441	4.972488880157471	0
novel	5	15	5	17.96751594543457	7.418598651885986	0
of	5	16	2	4.153238773345947	9.069232940673828	0
the	5	17	3	1.7763603925704956	7.844138145446777	1.2250947952270508
<unk>	5	18	5	2.8894002437591553	10.001428604125977	0
<unk>	5	19	5	2.7249467372894287	7.623991012573242	2.3774375915527344
book	5	20	4	11.536832809448242	6.4635090827941895	1.1604819297790527
of	5	21	2	5.165472030639648	6.35399055480957	0.10951852798461914
the	5	22	3	1.7894076108932495	7.336445331573486	0
<unk>	5	23	5	2.792102813720703	9.420984268188477	0
and	5	24	3	3.182730197906494	7.190491676330566	2.23049259185791
so	5	25	2	13.887813568115234	6.778619766235352	0.41187191009521484
on	5	26	2	7.6128740310668945	8.473097801208496	0
-	5	27	1	13.733573913574219	5.687300682067871	2.785797119140625
and	5	28	3	4.750090599060059	7.992385387420654	0
then	5	29	4	7.169487476348877	7.870328426361084	0.12205696105957031
breaking	5	30	8	16.257164001464844	8.43834114074707	0
down	5	31	4	5.7061662673950195	6.076895713806152	2.361445426940918
the	5	32	3	1.43318772315979	5.7313666343688965	0.34552907943725586
categories	5	33	10	16.328954696655273	10.694429397583008	0
for	5	34	3	4.683259963989258	3.1427841186523438	7.551645278930664
its	5	35	3	6.0131402015686035	7.015019416809082	0
overall	5	36	7	11.861722946166992	9.834561347961426	0
<unk>	5	37	5	4.193780422210693	10.274982452392578	0
That	6	0	4	10.167810440063477	5.634664058685303	0
meant	6	1	5	11.550738334655762	6.860409259796143	0
that	6	2	4	1.8884390592575073	5.014801502227783	1.8456077575683594
these	6	3	5	7.122492790222168	5.862192153930664	0
judges	6	4	6	16.780378341674805	9.229217529296875	0
could	6	5	5	4.293450355529785	6.5412092208862305	2.6880083084106445
give	6	6	4	7.272735595703125	6.4722900390625	0.06891918182373047
the	6	7	3	2.742976188659668	6.866816520690918	0
award	6	8	5	12.24069595336914	10.47081470489502	0
to	6	9	2	3.1080265045166016	6.518650531768799	3.9521641731262207
Philip	6	10	6	18.4763240814209	8.481181144714355	0
<unk>	6	11	5	2.4651215076446533	8.546895027160645	0
without	6	12	7	13.462130546569824	4.606416702270508	3.9404783248901367
being	6	13	5	7.225366115570068	7.6111602783203125	0
accused	6	14	7	11.867499351501465	8.675010681152344	0
of	6	15	2	0.24977360665798187	1.3576687574386597	7.317341923713684
<unk>	6	16	5	3.338869094848633	8.744791030883789	0
down	6	17	4	11.591588020324707	6.5457048416137695	2.1990861892700195
to	6	18	2	3.7689571380615234	5.7631635665893555	0.7825412750244141
the	6	19	3	2.2490034103393555	8.261075973510742	0
level	6	20	5	10.25637149810791	10.797600746154785	0
of	6	21	2	0.9777723550796509	2.726945400238037	8.070655345916748
a	6	22	1	5.618047714233398	9.76449966430664	0
<unk>	6	23	5	3.85456919670105	10.663509368896484	0
<unk>	6	24	5	4.685215473175049	7.950558662414551	2.7129507064819336
<unk>	7	0	5	2.6835286617279053	5.634664058685303	0
this	7	1	4	10.683394432067871	6.5133161544799805	0
still	7	2	5	13.358973503112793	8.61008358001709	0
seems	7	3	5	11.196595191955566	9.122777938842773	0
to	7	4	2	0.5342545509338379	2.83677339553833	6.286004543304443
be	7	5	2	0.7422423958778381	2.1037092208862305	0.7330641746520996
a	7	6	1	2.7387619018554688	7.884706974029541	0
very	7	7	4	6.035340309143066	10.059610366821289	0
real	7	8	4	8.472701072692871	8.868029594421387	1.1915807723999023
<unk>	7	9	5	4.129837989807129	9.626192092895508	0
Although	8	0	8	9.47872257232666	5.634664058685303	0
we	8	1	2	9.605623245239258	5.533214569091797	0.10144948959350586
are	8	2	3	3.4923410415649414	7.29895544052124	0
currently	8	3	9	9.089488983154297	9.066781997680664	0
seeing	8	4	6	13.10424518585205	9.47720718383789	0
such	8	5	4	9.473845481872559	6.90030574798584	2.576901435852051
an	8	6	2	5.376992702484131	7.411345481872559	0
unexpected	8	7	10	11.515474319458008	9.817877769470215	0
<unk>	8	8	5	3.686426877975464	10.447792053222656	0
of	8	9	2	3.9146106243133545	6.322992324829102	4.124799728393555
energy	8	10	6	12.429620742797852	7.564932823181152	0
in	8	11	2	4.477001667022705	3.904550313949585	3.6603825092315674
literature	8	12	10	12.441961288452148	5.967576026916504	0
for	8	13	3	7.825856685638428	2.4818081855773926	3.4857678413391113
<unk>	8	14	5	6.17756986618042	6.5198774337768555	0
many	8	15	4	12.063021659851074	5.121955394744873	1.3979220390319824
commentators	8	16	12	12.533446311950684	7.634040355682373	0
are	8	17	3	5.526174068450928	5.373699188232422	2.260341167449951
still	8	18	5	7.2569966316223145	8.921446800231934	0
afraid	8	19	6	11.549625396728516	9.116352081298828	0
to	8	20	2	1.2107954025268555	2.841073989868164	6.275278091430664
admit	8	21	5	10.830622673034668	7.351466655731201	0
that	8	22	4	4.036471843719482	4.492734909057617	2.858731746673584
these	8	23	5	8.069628715515137	5.622769355773926	0
books	8	24	5	9.320796966552734	10.053975105285645	0
can	8	25	3	5.013632297515869	6.193267822265625	3.8607072830200195
stand	8	26	5	11.171257019042969	4.50477409362793	1.6884937286376953
alongside	8	27	9	11.620745658874512	6.590251922607422	0
other	8	28	5	6.808164596557617	7.980177402496338	0
<unk>	8	29	5	4.305973529815674	9.87926959991455	0
<unk>	9	0	5	2.6835286617279053	5.634664058685303	0
such	9	1	4	11.256264686584473	6.5133161544799805	0
as	9	2	2	0.032124947756528854	0.29939237236976624	6.213923782110214
Philip	9	3	6	15.26880931854248	5.700203895568848	0
<unk>	9	4	5	1.0875602960586548	6.4549479484558105	0
and	9	5	3	2.9196252822875977	3.9867045879364014	2.468243360519409
Howard	9	6	6	11.683653831481934	7.565053462982178	0
Jacobson	9	7	8	14.607672691345215	6.338603496551514	1.226449966430664
have	9	8	4	8.635733604431152	4.386966228485107	1.9516372680664062
mocked	9	9	6	14.321191787719727	8.078550338745117	0
the	9	10	3	1.0839825868606567	5.272195816040039	2.806354522705078
adults	9	11	6	16.497434616088867	10.572898864746094	0
who	9	12	3	6.550524711608887	5.1999921798706055	5.372906684875488
eagerly	9	13	7	14.585678100585938	7.103987693786621	0
turn	9	14	4	14.675762176513672	9.38490104675293	0
the	9	15	3	3.7941484451293945	6.605259418487549	2.779641628265381
pages	9	16	5	12.757325172424316	10.4883394241333	0
of	9	17	2	2.2436604499816895	5.9153852462768555	4.572954177856445
the	9	18	3	3.074129343032837	9.552240371704102	0
Harry	9	19	5	19.921619415283203	10.496627807617188	0
Potter	9	20	6	15.684820175170898	8.913666725158691	1.582961082458496
<unk>	9	21	5	4.142192363739014	8.809964179992676	0.10370254516601562
<unk>	9	22	5	4.541263103485107	6.313338756561279	2.4966254234313965
even	9	23	4	14.794517517089844	5.989156723022461	0.32418203353881836
<unk>	9	24	5	6.899844646453857	6.628897190093994	0
queue	9	25	5	18.41272735595703	6.458003044128418	0.17089414596557617
up	9	26	2	12.730257987976074	3.543970823287964	2.914032220840454
to	9	27	2	1.084561824798584	3.770298957824707	0
see	9	28	3	10.605717658996582	6.270540237426758	0
the	9	29	3	1.826101303100586	6.0398125648498535	0.2307276725769043
film	9	30	4	10.572136878967285	10.731255531311035	0
without	9	31	7	8.807251930236816	3.7598936557769775	6.971361875534058
the	9	32	3	3.058837652206421	8.456290245056152	0
excuse	9	33	6	11.622300148010254	10.597709655761719	0
of	9	34	2	1.2892223596572876	2.950885534286499	7.64682412147522
a	9	35	1	3.8319387435913086	7.321773529052734	0
<unk>	9	36	5	3.9513278007507324	10.529471397399902	0
child	9	37	5	12.686474800109863	7.1994829177856445	3.329988479614258
by	9	38	2	8.026564598083496	3.3083057403564453	3.891177177429199
their	9	39	5	7.670016288757324	8.008933067321777	0
<unk>	9	40	5	4.337127208709717	10.152981758117676	0
And	10	0	3	9.764795303344727	5.634664058685303	0
when	10	1	4	5.816549301147461	7.206284999847412	0
Peter	10	2	5	13.549792289733887	6.074050426483154	1.1322345733642578
<unk>	10	3	5	3.9031786918640137	7.422260761260986	0
film	10	4	4	16.60645294189453	7.583037853240967	0
of	10	5	2	5.784257888793945	8.339944839477539	0
The	10	6	3	6.483390808105469	6.521527290344238	1.8184175491333008
Lord	10	7	4	9.310736656188965	8.46953296661377	0
of	10	8	2	2.8743607997894287	5.7617387771606445	2.707794189453125
the	10	9	3	0.917310893535614	5.096979141235352	0.664759635925293
<unk>	10	10	5	3.166489601135254	8.912338256835938	0
was	10	11	3	3.9283595085144043	6.817415714263916	2.0949225425720215
<unk>	10	12	5	4.550209999084473	8.507613182067871	0
<unk>	10	13	5	4.255175590515137	5.778591156005859	2.7290220260620117
critics	10	14	7	19.92407989501953	5.007880687713623	0.7707104682922363
such	10	15	4	8.317285537719727	3.6094353199005127	1.3984453678131104
as	10	16	2	0.02066870406270027	0.2039002776145935	3.405535042285919
Mark	10	17	4	7.246184825897217	7.8163228034973145	0
<unk>	10	18	5	1.923240303993225	8.262556076049805	0
Thomas	10	19	6	14.141758918762207	2.0982751846313477	6.164280891418457
<unk>	10	20	5	1.9487868547439575	5.8233819007873535	0
and	10	21	3	3.0916292667388916	3.3739099502563477	2.449471950531006
David	10	22	5	5.440324306488037	8.413567543029785	0
Sexton	10	23	6	13.822417259216309	6.560069561004639	1.8534979820251465
poured	10	24	6	21.34194564819336	3.2578139305114746	3.302255630493164
<unk>	10	25	5	6.689281940460205	6.582525730133057	0
on	10	26	2	5.2568182945251465	6.030179500579834	0.5523462295532227
people	10	27	6	11.901544570922852	5.304810523986816	0.7253689765930176
who	10	28	3	3.891179323196411	5.706445693969727	0
took	10	29	4	7.4509077072143555	6.492431640625	0
their	10	30	5	5.713786602020264	6.658762454986572	0
childish	10	31	8	18.421125411987305	9.662684440612793	0
<unk>	10	32	5	4.853194713592529	9.244000434875488	0.4186840057373047
into	10	33	4	4.8486199378967285	5.413148880004883	3.8308515548706055
<unk>	10	34	5	4.755032539367676	5.964248180389404	0
They	11	0	4	9.536913871765137	5.634664058685303	0
seem	11	1	4	11.6420259475708	7.312376976013184	0
to	11	2	2	0.3057674467563629	2.098933696746826	5.213443279266357
believe	11	3	7	10.674863815307617	3.9535515308380127	0
that	11	4	4	1.2361658811569214	4.418837070465088	0
people	11	5	6	8.92851448059082	5.720113277435303	0
who	11	6	3	4.672097682952881	6.464444637298584	0
sink	11	7	4	17.798410415649414	6.063605308532715	0.40083932876586914
into	11	8	4	6.489792823791504	7.083618640899658	0
tales	11	9	5	17.60354232788086	5.7351813316345215	1.3484373092651367
that	11	10	4	6.026599407196045	6.822022914886475	0
<unk>	11	11	5	5.674540996551514	8.08008861541748	0
off	11	12	3	8.669849395751953	7.241899013519287	0.8381896018981934
the	11	13	3	1.452579140663147	5.51327657699585	1.7286224365234375
adult	11	14	5	13.178224563598633	10.381376266479492	0
world	11	15	5	8.142027854919434	7.557243824005127	2.8241324424743652
are	11	16	3	5.867842197418213	5.7080464363098145	1.8491973876953125
<unk>	11	17	5	4.916738986968994	9.225048065185547	0
or	11	18	2	6.331418991088867	6.419302463531494	2.8057456016540527
even	11	19	4	7.806814670562744	9.571666717529297	0
a	11	20	1	4.565694808959961	9.129363059997559	0.4423036575317383
bit	11	21	3	7.960807800292969	10.158507347106934	0
<unk>	11	22	5	6.039094924926758	7.3344407081604	2.824066638946533
In	12	0	2	5.646580696105957	5.634664058685303	0
one	12	1	3	8.54542350769043	7.144162654876709	0
<unk>	12	2	5	7.0582966804504395	6.965177059173584	0.178985595703125
<unk>	12	3	5	4.326810359954834	6.982650279998779	0
we	12	4	2	14.834817886352539	6.188748836517334	0.7939014434814453
are	12	5	3	4.683549404144287	7.81511116027832	0
proof	12	6	5	17.18971061706543	9.04560661315918	0
of	12	7	2	1.9008709192276	5.311265468597412	3.7343411445617676
<unk>	12	8	5	4.70285701751709	6.427791118621826	0
<unk>	12	9	5	3.891486883163452	6.444362640380859	0
of	12	10	2	6.453588485717773	5.025424957275391	1.4189376831054688
adult	12	11	5	13.465947151184082	6.633110523223877	0
<unk>	12	12	5	3.8783085346221924	10.096107482910156	0
But	13	0	3	8.610992431640625	5.634664058685303	0
these	13	1	5	6.778846740722656	6.741539478302002	0
critics	13	2	7	9.085939407348633	9.24583625793457	0
who	13	3	3	8.391960144042969	7.470254898071289	1.7755813598632812
are	13	4	3	5.119230270385742	7.43279504776001	0.0374598503112793
proud	13	5	5	11.392477989196777	9.069293022155762	0
to	13	6	2	7.811934471130371	0.4226272702217102	8.646665751934052
be	13	7	2	3.1890475749969482	8.511056900024414	0
too	13	8	3	7.594918251037598	9.339149475097656	0
sophisticated	13	9	13	10.900487899780273	9.1577787399292	0.18137073516845703
to	13	10	2	3.4589157104492188	4.250943660736084	4.906835079193115
enjoy	13	11	5	10.078511238098145	8.034085273742676	0
a	13	12	1	4.020139694213867	7.374103546142578	0.6599817276000977
book	13	13	4	8.81640911102295	10.6671781539917	0
where	13	14	5	6.969099044799805	5.782745361328125	4.884432792663574
a	13	15	1	5.50115966796875	5.945480823516846	0
bear	13	16	4	13.233002662658691	10.523411750793457	0
talks	13	17	5	17.25554084777832	6.386472702026367	4.13693904876709
or	13	18	2	7.067838668823242	5.7006144523620605	0.6858582496643066
a	13	19	1	5.08412504196167	10.386006355285645	0
dragon	13	20	6	14.302888870239258	10.290600776672363	0.09540557861328125
flies	13	21	5	16.90976905822754	6.848868370056152	3.441732406616211
might	13	22	5	10.075753211975098	6.16080379486084	0.6880645751953125
be	13	23	2	1.4816054105758667	5.883318901062012	0.2774848937988281
missing	13	24	7	12.644039154052734	9.473525047302246	0
<unk>	13	25	5	8.641430854797363	4.001038551330566	5.47248649597168
They	14	0	4	9.536913871765137	5.634664058685303	0
<unk>	14	1	5	5.161343097686768	7.312376976013184	0
be	14	2	2	13.090916633605957	6.4592390060424805	0.8531379699707031
afraid	14	3	6	12.003325462341309	9.021195411682129	0
that	14	4	4	3.763756513595581	2.2245161533355713	6.796679258346558
they	14	5	4	3.435288667678833	5.445163249969482	0
will	14	6	4	6.769292831420898	5.961512565612793	0
lose	14	7	4	8.379753112792969	7.22428035736084	0
their	14	8	5	4.808080196380615	6.922029495239258	0.30225086212158203
critical	14	9	8	15.621942520141602	10.291180610656738	0
edge	14	10	4	16.12417221069336	9.820762634277344	0.47041797637939453
if	14	11	2	10.821845054626465	4.4476823806762695	5.373080253601074
they	14	12	4	2.051128625869751	5.60658073425293	0
let	14	13	3	12.512136459350586	6.4240193367004395	0
down	14	14	4	7.449585914611816	7.747089385986328	0
their	14	15	5	4.290300369262695	5.839634418487549	1.9074549674987793
guard	14	16	5	13.479358673095703	10.171517372131348	0
against	14	17	7	9.859798431396484	4.6139936447143555	5.557523727416992
childish	14	18	8	18.706167221069336	6.221271514892578	0
things	14	19	6	11.646689414978027	4.693443775177002	1.5278277397155762
for	14	20	3	6.369199752807617	3.093261241912842	1.6001825332641602
an	14	21	2	6.689818382263184	7.258830547332764	0
<unk>	14	22	5	3.5358431339263916	9.53071403503418	0
Do	15	0	2	15.666905403137207	5.634664058685303	0
we	15	1	2	10.444171905517578	6.735177516937256	0
still	15	2	5	10.713702201843262	8.298365592956543	0
have	15	3	4	3.7888996601104736	8.849980354309082	0
to	15	4	2	3.6961939334869385	7.609310626983643	1.2406697273254395
spell	15	5	5	12.834162712097168	6.487616062164307	1.121694564819336
it	15	6	2	4.7841315269470215	6.509373664855957	0
<unk>	15	7	5	7.555943489074707	5.692287921905518	0.8170857429504395
It	16	0	2	8.13441276550293	5.634664058685303	0
really	16	1	6	15.199790000915527	3.7517857551574707	1.882878303527832
is	16	2	2	4.597729206085205	8.502518653869629	0
possible	16	3	8	6.454195022583008	8.369625091552734	0.13289356231689453
to	16	4	2	2.7895376682281494	3.4692633152008057	4.900361776351929
like	16	5	4	11.94989013671875	6.875139236450195	0
<unk>	16	6	5	4.217198371887207	6.423158645629883	0.4519805908203125
and	16	7	3	3.526414155960083	6.088175296783447	0.33498334884643555
<unk>	16	8	5	1.180857539176941	7.4091033935546875	0
to	16	9	2	4.998297691345215	5.987977504730225	1.421125888824463
enjoy	16	10	5	11.507939338684082	8.77331256866455	0
<unk>	16	11	5	4.649954795837402	7.17484188079834	1.598470687866211
as	16	12	2	6.661988735198975	6.765125274658203	0.4097166061401367
well	16	13	4	3.4064688682556152	6.118668079376221	0.6464571952819824
as	16	14	2	0.21355028450489044	0.9688227772712708	5.14984530210495
<unk>	16	15	5	3.835239887237549	7.88446569442749	0
What	17	0	4	12.34631633758545	5.634664058685303	0
is	17	1	2	1.8278182744979858	5.794462203979492	0
<unk>	17	2	5	4.127912998199463	7.290493965148926	0
about	17	3	5	4.8210530281066895	6.939727783203125	0.3507661819458008
the	17	4	3	2.3648922443389893	6.750664234161377	0.18906354904174805
new	17	5	3	9.341716766357422	10.260893821716309	0
breed	17	6	5	16.97290802001953	9.961565971374512	0.2993278503417969
of	17	7	2	4.425272464752197	5.90609884262085	4.055467128753662
<unk>	17	8	5	3.2072880268096924	7.504382610321045	0
writers	17	9	7	17.57944107055664	6.567361354827881	0.9370212554931641
is	17	10	2	4.73816442489624	6.037832736968994	0.5295286178588867
that	17	11	4	5.494107723236084	7.702232837677002	0
they	17	12	4	4.611664772033691	6.610034942626953	1.0921978950500488
are	17	13	3	1.8996731042861938	6.037116527557373	0.5729184150695801
firing	17	14	6	15.44891357421875	9.048656463623047	0
a	17	15	1	6.871243000030518	5.920810222625732	3.1278462409973145
new	17	16	3	6.5609025955200195	9.739500999450684	0
bolt	17	17	4	14.909477233886719	10.44653034210205	0
of	17	18	2	6.393465995788574	5.785548686981201	4.66098165512085
energy	17	19	6	13.87734317779541	5.071462631225586	0.7140860557556152
into	17	20	4	9.02737045288086	4.776920795440674	0.2945418357849121
<unk>	17	21	5	5.78026819229126	5.357028961181641	0
<unk>	18	0	5	2.6835293769836426	5.634662628173828	0
<unk>	19	0	5	2.6835286617279053	5.634664058685303	0
they	19	1	4	10.743581771850586	6.5133161544799805	0
may	19	2	3	6.656523704528809	7.850263595581055	0
be	19	3	2	2.1190478801727295	5.60419225692749	2.2460713386535645
<unk>	19	4	5	4.718501091003418	9.097944259643555	0
But	20	0	3	8.610992431640625	5.634664058685303	0
what	20	1	4	10.144749641418457	6.741539478302002	0
they	20	2	4	4.571418762207031	6.58800745010376	0.1535320281982422
<unk>	20	3	5	7.138955116271973	6.6658935546875	0
suffer	20	4	6	17.50050926208496	6.87342643737793	0
from	20	5	4	1.672085165977478	4.964474201202393	1.908952236175537
is	20	6	2	11.514942169189453	5.876923084259033	0
the	20	7	3	3.354576587677002	8.471856117248535	0
<unk>	20	8	5	3.2502973079681396	9.367341041564941	0
<unk>	20	9	5	3.6721901893615723	6.460087299346924	2.9072537422180176
of	20	10	2	3.547844648361206	5.879085063934326	0.5810022354125977
so	20	11	2	12.335331916809082	5.016359329223633	0.8627257347106934
much	20	12	4	3.334839344024658	7.774636745452881	0
acclaimed	20	13	9	19.832487106323242	6.056691646575928	1.7179450988769531
literature	20	14	10	20.117961883544922	3.3133320808410645	2.7433595657348633
for	20	15	3	7.534027576446533	2.654439926147461	0.6588921546936035
<unk>	20	16	5	5.579365253448486	6.4217529296875	0
<unk>	21	0	5	2.6835286617279053	5.634664058685303	0
who	21	1	3	11.101243019104004	6.5133161544799805	0
fell	21	2	4	10.91920280456543	7.353438854217529	0
on	21	3	2	2.63472056388855	5.583734512329102	1.7697043418884277
<unk>	21	4	5	6.1598405838012695	5.130596160888672	0.4531383514404297
novels	21	5	6	17.542346954345703	5.965460300445557	0
such	21	6	4	8.950471878051758	5.499594688415527	0.4658656120300293
as	21	7	2	0.00797989871352911	0.08544927835464478	5.414145410060883
Jonathan	21	8	8	12.582060813903809	6.3028154373168945	0
<unk>	21	9	5	1.0815646648406982	6.440893173217773	0
The	21	10	3	12.738029479980469	2.7996411323547363	3.641252040863037
<unk>	21	11	5	1.5769084692001343	7.9066548347473145	0
or	21	12	2	9.117926597595215	5.530594825744629	2.3760600090026855
Margaret	21	13	8	12.770255088806152	6.522521018981934	0
<unk>	21	14	5	1.0087666511535645	6.320341110229492	0.2021799087524414
The	21	15	3	11.487285614013672	4.612381458282471	1.7079596519470215
Blind	21	16	5	14.219120025634766	8.294072151184082	0
